"Url","Product ID","Titel","Plaatje","Omschrijving","Category Pad","SubCategory","Prijs","Merk","Levertijd","Oude prijs","Kleur","Product maten","Voorraad","Materiaal","Top product","Geslacht","Plaatje 2"
"https://www.jemappelle.nl/la-robe-cross-over-feather","10973","La Robe Cross Over Feather","https://www.jemappelle.nl/media/catalog/product/2/2/2252.1.jpg","Heerlijk jurkje, met een prachtige print in najaarstint. Mooi decolleté en een klein beetje gerimpeld in de zijnaden bij de taille waardoor dit jurkje niet tekent. Gemaakt van heerlijke katoen met een beetje elastan. Prachtig in combinatie met een van onze vesten.
","Acties > 2 Jurkjes €50","2 Jurkjes €50","42,98","Je m appelle","","59,98","","","0","47% Katoen / 45% Modal / 8% Elasthan","","","",
"https://www.jemappelle.nl/la-robe-tie","11025","La Robe Tie ","https://www.jemappelle.nl/media/catalog/product/2/2/2268.3.jpg","Dit charmante jurkje in blue met ton-sur-ton panter print heeft een flatterende fit en een mooi charmant decolleté. Mooi te combineren met een van onze vestjes, maar ook stoer met ons denim jasje.","★ SALE ★ > SALE €15","SALE €15","39,98","Je m appelle","","59,98","","","0","95% Soft Terlenka / 5% Elasthan - Kreukvrij en voelt zacht aan","","","",
"https://www.jemappelle.nl/la-robe-croco","11031","La Robe Croco","https://www.jemappelle.nl/media/catalog/product/2/2/2267.3.jpg","Charmante jurk in prachtige herfsttinten met sierlijk decolleté. De all-over print mag je dit seizoen niet missen, alle combinaties mogen! Prachtig in combinatie met een van onze vesten. ","Acties > 2 Jurkjes €50","2 Jurkjes €50","44,98","Je m appelle","","64,98","","","0","95% Soft Terlenka / 5% Elasthan - Kreukvrij en voelt zacht aan","","","",
"https://www.jemappelle.nl/la-robe-wrapped-zebra","11037","La Robe Wrapped Zeb","https://www.jemappelle.nl/media/catalog/product/2/2/2265.1.jpg","Dit stijlvolle en heerlijk draagbare jurkje heeft een mooie all over print, sierlijke details, een mooi charmant decolleté en een prachtig overslagrokje. Prachtig in combinatie met een van onze vesten.","Acties > 2 Jurkjes €50","2 Jurkjes €50","44,98","Je m appelle","","59,98","","","0","95% Soft Terlenka / 5% Elasthan - Kreukvrij en voelt zacht aan","","","",
"https://www.jemappelle.nl/le-sweater-noir","11061","Le Pull Noir","https://www.jemappelle.nl/media/catalog/product/1/9/1966.3.jpg","Heerlijke warme zachte sweater, zo'n fijne trui die je het liefst dag en nacht aan hebt... Less is more!
","★ SALE ★ > SALE €15","SALE €15","29,98","Je m appelle","","44,98","","","0","95% Katoen / 5% Elastan","","","",
"https://www.jemappelle.nl/le-wrapped-top-panthere","11219","Le Wrapped Top Panthère","https://www.jemappelle.nl/media/catalog/product/2/2/2271.3.jpg","Nog steeds niet weg te denken uit het modebeeld dit najaar... De panterprint is nog steeds een musthave! En hoe charmant is deze top? Nou, op en top vrouwelijk dus en eenvoudig te combineren. Prachtig in combinatie met onze Easy Suit, maar natuurlijk is deze top ook mooi met denim.","Tops & Tanktops","Tops & Tanktops","26,98","Je m appelle","","49,98","","","0","47% Katoen / 45% Modal / 8% Elastan","","","",
"https://www.jemappelle.nl/la-sweatdress-wintergreen","11244","La Sweatdress Fierce","https://www.jemappelle.nl/media/catalog/product/2/2/2262.1.jpg","Ze zijn er weer! Die heerlijke sweatdresses van Je m'appelle. Gemaakt van brushed fleece, lekker zacht, lekker warm! De puffed print en de contrast streepjes op de mouwen maken dit jurkje helemaal af. Combineer met een van onze leggings of denims.","Acties > 2 Jurkjes €50","2 Jurkjes €50","44,98","Je m appelle","","59,98","","","0","95% Katoen / 5% Elasthan","","","",
"https://www.jemappelle.nl/le-denim-venice","11279","Le Denim Venice Light","https://www.jemappelle.nl/media/catalog/product/2/2/2255.1_1.jpg","Denim it is! Silhouette 5 pocket met high rise waist met button en zip fly. Regular lengte en een distressed finish.
","Pants & Skirts","Pants & Skirts","49,98","Je m appelle","","79,98","","","0","97% Katoen / 3% Elastan","","","",
"https://www.jemappelle.nl/la-robe-wrinkled-blue","11291","La Robe Wrinkled Blue","https://www.jemappelle.nl/media/catalog/product/2/2/2249.1.jpg","Prachtig jurkje dat mooi afkleedt en heel makkelijk combineert met bijvoorbeeld een colbertje of gaaf denim jasje. Draag het met sneakers of mooie high heels, as you wish. Gemaakt van mooie modal katoen met een beetje elastan, blijft tijdens het dragen en na het wassen perfect in model blijft. Strijken niet nodig!","★ SALE ★ > SALE €10","SALE €10","32,98","Je m appelle","","49,98","","","0","47% Katoen / 45% Modal / 8% Elastan","","","",
"https://www.jemappelle.nl/le-t-magique","11297","Le T Magique","https://www.jemappelle.nl/media/catalog/product/2/3/2300.1.jpg","Mooie warm-rode longsleeve met gave print. Super in combinatie met ons pied de poule pak, maar natuurlijk ook te leuk in combinatie met denim.","Tops & Tanktops","Tops & Tanktops","24,98","Je m appelle","","39,98","","","0","95% Katoen / 5% Elastan","","","",
"https://www.jemappelle.nl/le-colle-noir","11315","Le Colle Noir","https://www.jemappelle.nl/media/catalog/product/2/3/2301.1.jpg","Less is more! Een mooie colletje is altijd super vrouwelijk en heel makkelijk te combineren. Gemaakt van katoen met elastan dus draagt heerlijk!
","Tops & Tanktops","Tops & Tanktops","24,98","Je m appelle","","36,98","","","0","95% Katoen / 5% Elastan","","","",
"https://www.jemappelle.nl/la-robe-wrapped-ruffles","11329","La Robe Wrapped Ruffles","https://www.jemappelle.nl/media/catalog/product/2/3/2315.1_3.jpg","Dit stijlvolle, prachtige jurkje heeft een mooie all over print met subtiele sterretjes, sierlijke panter details en een mooie elegante wrinkled wrist, een charmant decolleté en een prachtig overslagrokje.","Acties > 2 Jurkjes €50","2 Jurkjes €50","44,98","Je m appelle","","64,98","","","0","95% Soft Terlenka / 5% Elasthan - Kreukvrij en voelt zacht aan","","","",
"https://www.jemappelle.nl/la-strapped-tank-rusted","11381","La Strapped Tank Rusted","https://www.jemappelle.nl/media/catalog/product/2/3/2311.1.jpg","Prachtig hemdje met ton-sur-ton print en charmante bandjes. Mooi om te combineren met ons Le Costume Maroon. Gemaakt van een heerlijke katoen met een beetje elastan. ","Tops & Tanktops","Tops & Tanktops","21,98","Je m appelle","","34,98","","","0","95% Katoen / 5% Elasthan ","","","",
"https://www.jemappelle.nl/le-knitted-loose-sweater","11411","Le Fine Knitted Loose Sweater","https://www.jemappelle.nl/media/catalog/product/2/3/2350.1.jpg","Heerlijke en stijlvolle knitted sweater die wij combineren op ons fancy broekje en het liefst met een van onze prachtige tanktops. ","Sweaters & Vesten","Sweaters & Vesten","34,98","Je m appelle","","44,98","","","0","95% Katoen / 5% Elastan","","","",
"https://www.jemappelle.nl/la-robe-jacky-rouge","11446","La Little Red Dress","https://www.jemappelle.nl/media/catalog/product/2/3/2332.1.jpg","Dit charmante jurkje in warm red heeft een flatterende fit en een mooi charmant decolleté. Mooi te combineren met een van onze vestjes, maar ook prachtig met bijvoorbeeld je leren jasje.","★ SALE ★ > SALE €15","SALE €15","32,98","Je m appelle","","49,98","","","0","95% Soft Terlenka / 5% Elasthan - Kreukvrij en voelt zacht aan","","","",
"https://www.jemappelle.nl/la-robe-cross-over-velvet","11482","La Velvet Robe Cross Over ","https://www.jemappelle.nl/media/catalog/product/2/3/2330.1_1.jpg","Velvet mag je dit seizoen niet missen! Dit charmante jurkje in petrol heeft een flatterende fit en een mooi charmant decolleté. Draagt heerlijk en zacht. ","Acties > 2 Jurkjes €50","2 Jurkjes €50","44,98","Je m appelle","","59,98","","","0","47% Katoen / 45% Modal / 8% Elasthan","","","",
"https://www.jemappelle.nl/la-robe-cross-over-glitter","11507","La Robe Cross Over Glitter","https://www.jemappelle.nl/media/catalog/product/2/3/2329.13.jpg","Feestelijk jurkje, met mooi decollet&eacute; en een klein beetje gerimpeld in de zijnaden bij de taille waardoor dit jurkje niet tekent. Gemaakt van heerlijke draagbare stof met een beetje elastan. Prachtig in combinatie met onze <a href=&quot;/la-veste-fancy&quot; target=&quot;_self&quot;>La Veste Fancy</a>.","Acties > 2 Jurkjes €50","2 Jurkjes €50","42,98","Je m appelle","","59,98","","","0","47% Katoen / 45% Modal / 8% Elasthan","","","",
"https://www.jemappelle.nl/la-robe-wrinkled-noir-13043","11513","La Little Black Dress","https://www.jemappelle.nl/media/catalog/product/2/3/2341.1_1.jpg","Little Black Dress! Prachtig zwart jurkje dat mooi afkleedt en heel makkelijk combineert met bijvoorbeeld een colbertje of onze <a href=&quot;/la-veste-fancy&quot; target=&quot;_self&quot;>La Veste Fancy</a>. Draag het met mooie high heels of combineer het met onze <a href=&quot;/le-legging-noir-11457&quot; target=&quot;_self&quot;>Le Legging Faux Leather Noir</a> voor een stijlvolle combinatie. Gemaakt van een prachtige modal dat tijdens het dragen en na het wassen perfect in model blijft. Strijken niet nodig!","Acties > 2 Jurkjes €50","2 Jurkjes €50","39,98","Je m appelle","","49,98","","","0","47% Katoen / 45% Modal / 8% Elastan","","","",
"https://www.jemappelle.nl/la-robe-new-year","11541","La Little Glitter Dress","https://www.jemappelle.nl/media/catalog/product/1/9/1913.1_2.jpg","Feestelijk jurkje met charmante fit en prachtig glittertje. Combineer met je mooie high heels of ook mooi; onze <a href=&quot;/le-legging-noir-11457&quot; target=&quot;_self&quot;>Le Legging Faux Leather Noir</a> en <a href=&quot;/la-veste-fancy&quot; target=&quot;_self&quot;>La Veste Fancy</a>.","★ SALE ★ > SALE €10","SALE €10","32,98","Je m appelle","","59,98","","","0","68% Polyester / 29% Lurex / 3% Elasthan","","","",
"https://www.jemappelle.nl/la-robe-inez","11544","La Robe Inèz","https://www.jemappelle.nl/media/catalog/product/1/9/1910.1_2_1.jpg","Charmant jurkje met loose fit lace sleeves. Mooi met je high heels, een riempje en onze <a href=&quot;/le-legging-noir-11457&quot; target=&quot;_self&quot;>Le Legging Faux Leather Noir</a> en <a href=&quot;/la-veste-fancy&quot; target=&quot;_self&quot;>La Veste Fancy</a>. Gemaakt van heerlijke draagbare stof.","★ SALE ★ > SALE €10","SALE €10","39,98","Je m appelle","","59,98","","","0","80% Polyester / 15% Viscose / 5% Elasthan","","","",
"https://www.jemappelle.nl/la-sweatdress-lace","11545","La Sweatdress Lace","https://www.jemappelle.nl/media/catalog/product/1/9/1912.2_2.jpg","Charming as can be in deze heerlijke sweatdress met lace details op de mouwen en rug. Gemaakt van zachte brushed fleece, lekker zacht, lekker warm! Draag het met high heels of combineer met onze <a href=&quot;/le-legging-faux-leather-navy&quot; target=&quot;_self&quot;>Le Faux Leather Legging Navy</a> of een mooie skinny denim.","★ SALE ★ > SALE €10","SALE €10","34,98","Je m appelle","","54,98","","","0","95% Katoen / 5% Elasthan","","","",
"https://www.jemappelle.nl/la-robe-elegant","11546","La Robe Elégant","https://www.jemappelle.nl/media/catalog/product/1/9/1909.1_2.jpg","Schitteren in dit mooie jurkje dat je chique draagt met hakken, maar ook erg mooi met onze <a href=&quot;/le-legging-faux-leather-navy&quot; target=&quot;_self&quot;>Le Faux Leather Legging Navy</a>. De stof voelt heerlijk zacht en rekbaar.","★ SALE ★ > SALE €10","SALE €10","39,98","Je m appelle","","48,98","","","0","95% Polyester / 5% Elasthan","","","",
"https://www.jemappelle.nl/la-robe-points","11547","La Robe Points","https://www.jemappelle.nl/media/catalog/product/1/8/1887.1_4.jpg","Soms mag een jurkje best een beetje meer hebben! Dit jurkje heeft een mooi decolleté, prachtige dots op de lace mouwen en is een klein beetje gerimpeld in de zijnaden bij de taille waardoor dit jurkje niet tekent. Gemaakt van heerlijke draagbare stof met een beetje elastan. Prachtig in combinatie met onze <a href=&quot;/la-veste-fancy&quot; target=&quot;_self&quot;>La Veste Fancy</a>.","★ SALE ★ > SALE €10","SALE €10","39,98","Je m appelle","","59,98","","","0","47% Katoen / 45% Modal / 8% Elasthan","","","",
"https://www.jemappelle.nl/la-robe-cross-over-fox-noir","11548","La Robe Cross Over Fox","https://www.jemappelle.nl/media/catalog/product/2/3/2340.1_1.jpg","Prachtig jurkje met een mooi decolleté en een klein beetje gerimpeld in de zijnaden bij de taille waardoor dit jurkje niet tekent. Gemaakt van heerlijke katoen met een beetje elastan. Combineer met een van onze vesten.
","Dresses","Dresses","39,98","Je m appelle","","59,98","","","0","47% Katoen / 45% Modal / 8% Elasthan","","","",
"https://www.jemappelle.nl/la-robe-travel-noir","11637","La Robe Easy Travel Noir ","https://www.jemappelle.nl/media/catalog/product/2/4/2437.1_2.jpg","<img alt=&quot;Travel kwaliteit&quot; src=&quot;{{media url=&quot;wysiwyg/Le_Marais/TQ.png&quot;}}&quot; title=&quot;Travel kwaliteit&quot; /><br />Ben je gek op kleding die fijn draagt, maar ook mooi blijft de hele dag? Dan is deze Travel kwaliteit jouw kwaliteit! Kerukt nauwelijks, veel draagcomfort! <a href=&quot;over-je-m-appelle/travel-kwaliteit&quot; target=&quot;_self&quot;>Lees hier alles</a>&nbsp;over Travel kwaliteit.<br /><br />&bull; Charmante v-hals met klein boordje<br />&bull; Valt recht<br />&bull; 2 zakken aan de voorzijde&nbsp;<br />&bull; Valt rond de knie","Dresses","Dresses","49,98","Je m appelle","","89,98","","","0","<a href=&quot;/over-je-m-appelle/travel-kwaliteit&quot; target=&quot;_self&quot;><img src=&quot;https://www.le-marais.nl/media/wysiwyg/Le_Marais/TQ.png&quot;}}&quot; /></a><br>88% Polyamide / 12% Elastan","","","",
"https://www.jemappelle.nl/la-robe-travel-navy","11643","La Robe Easy Travel Navy ","https://www.jemappelle.nl/media/catalog/product/2/4/2438.1_1.jpg","<img alt=&quot;Travel kwaliteit&quot; src=&quot;{{media url=&quot;wysiwyg/Le_Marais/TQ.png&quot;}}&quot; title=&quot;Travel kwaliteit&quot; /><br />Ben je gek op kleding die fijn draagt, maar ook mooi blijft de hele dag? Dan is deze Travel kwaliteit jouw kwaliteit! Kerukt nauwelijks, veel draagcomfort! <a href=&quot;over-je-m-appelle/travel-kwaliteit&quot; target=&quot;_self&quot;>Lees hier alles</a>&nbsp;over Travel kwaliteit.<br /><br />&bull; Charmante v-hals met klein boordje<br />&bull; Valt recht<br />&bull; 2 zakken aan de voorzijde&nbsp;<br />&bull; Valt rond de knie","Dresses","Dresses","49,98","Je m appelle","","89,98","","","0","<a href=&quot;/over-je-m-appelle/travel-kwaliteit&quot; target=&quot;_self&quot;><img src=&quot;https://www.le-marais.nl/media/wysiwyg/Le_Marais/TQ.png&quot;}}&quot; /></a><br>88% Polyamide / 12% Elastan","","","",
"https://www.jemappelle.nl/le-big-sweater","11667","Le Tunic Sweater Vedette","https://www.jemappelle.nl/media/catalog/product/1/8/1850.2_2.jpg","Gave big sweater tunic dress... Hiermee kan je alle kanten op. Combineer met onze flared legging, je eigen denim of een mooie panty. Gemaakt van brushed fleece met elastan. Zit heerlijk en blijft ook mooi tijdens het dragen. De mooie subtiele print maakt dit item helemaal compleet.","Sweaters & Vesten","Sweaters & Vesten","38,98","Je m appelle","","47,98","","","0","95% Katoen / 5% Elasthan","","","",
"https://www.jemappelle.nl/la-robe-wrapped-ruffles-noir-12105","11668","La Robe Tournée Stars","https://www.jemappelle.nl/media/catalog/product/2/2/2291.3.jpg","Een knipoog naar de lente met dit mooie overslag jurkje! Nu al leuk met onze Faux Leather Legging, maar zo meteen ook heerlijk met blote benen en een leuke sneaker!","Acties > 2 Jurkjes €50","2 Jurkjes €50","44,98","Je m appelle","","64,98","","","0","95% Soft Terlenka / 5% Elasthan - Kreukvrij en voelt zacht aan","","","",
"https://www.jemappelle.nl/la-robe-pleated","11674","La Robe Pleated","https://www.jemappelle.nl/media/catalog/product/2/2/2293.2.jpg","Mooi charmant jurkje met elegant pasje bij de taille waardoor dit jurkje niet tekent, maar juist heel elegant draagt. De kleurige print geeft alvast zin in het voorjaar! Nu erg mooi met onze Faux Leather Legging, straks te leuk met blote benen en een sneaker. ","Acties > 2 Jurkjes €50","2 Jurkjes €50","44,98","Je m appelle","","59,98","","","0","95% Soft Terlenka / 5% Elasthan - Kreukvrij en voelt zacht aan","","","",
"https://www.jemappelle.nl/la-robe-ready-to-go","11686","La Robe Ready To Go","https://www.jemappelle.nl/media/catalog/product/2/2/2292.5.jpg","Ready to go met deze prachtige all time basic in onze diep donkerblauwe navy kleur. Valt elegant, de mooie hals en het pasje bij het decollete maken dit jurkje extra charmant. Gemaakt van heerlijk katoen met elastan, dus stijken niet nodig ;","Acties > 2 Jurkjes €50","2 Jurkjes €50","34,98","Je m appelle","","49,98","","","0","47% Katoen / 45% Modal / 8% Elastan","","","",
"https://www.jemappelle.nl/le-t-coup-de-foudre-maroon-red","11698","Le T Coup de Foudre","https://www.jemappelle.nl/media/catalog/product/2/4/2406.1.jpg","Deze mooie Maroon Red colored top heeft een prachtige print waarin subtiel een stijlvol mat goud verwerkt is. Gemaakt van heerlijk katoen met elastan. Draagt fijn en hoeft niet gestreken te worden. Wij combineren deze top met onze <a href=&quot;/le-costume-maroon&quot; target=&quot;_self&quot;>Le Costume Maroon</a>, <a href=&quot;/le-costume-spring-blue-59-98&quot; target=&quot;_self&quot;>Le Costume Spring Blue</a>, <a href=&quot;/le-denim-venice&quot; target=&quot;_self&quot;>Le Denim Venice Light</a> en <a href=&quot;/lecostume-sand&quot; target=&quot;_self&quot;>Le Costume Sand</a>.","Tops & Tanktops","Tops & Tanktops","24,98","Je m appelle","","34,98","","","0","95% Katoen / 5% Elastan","","","",
"https://www.jemappelle.nl/le-t-coup-de-foudre-off-white","11704","Le T Coup de Foudre","https://www.jemappelle.nl/media/catalog/product/2/4/2426.8.jpg","Deze mooie Off White top heeft een prachtige print waarin subtiel een stijlvol mat goud verwerkt is. Gemaakt van heerlijk katoen met elastan. Draagt fijn en hoeft niet gestreken te worden. Wij combineren deze top met onze <a href=&quot;/le-costume-maroon&quot; target=&quot;_self&quot;>Le Costume Maroon</a>, <a href=&quot;/le-costume-spring-blue-59-98&quot; target=&quot;_self&quot;>Le Costume Spring Blue</a>, <a href=&quot;/le-denim-venice&quot; target=&quot;_self&quot;>Le Denim Venice Light</a> en&nbsp;<a href=&quot;/lecostume-sand&quot; target=&quot;_self&quot;>Le Costume Sand</a>.","Tops & Tanktops","Tops & Tanktops","24,98","Je m appelle","","34,98","","","0","95% Katoen / 5% Elastan","","","",
"https://www.jemappelle.nl/la-sweatdress-1975","11737","La Sweatdress 1975","https://www.jemappelle.nl/media/catalog/product/2/3/2359.1.jpg","Heerlijke sweatdress met mooie frisse print en rode piping langs de zijnaden. Gemaakt van zachte brushed fleece. Fijn jurkje om nu al te dragen met een faux leather legging of skinny denim. Straks ook leuk met blote benen en een sneaker. ","Acties > 2 Jurkjes €50","2 Jurkjes €50","39,98","Je m appelle","","59,98","","","0","95% Katoen / 5% Elasthan","","","",
"https://www.jemappelle.nl/le-pull-purple","11751","Le Pull Purple","https://www.jemappelle.nl/media/catalog/product/j/2/j2569.1.jpg","Wij houden van styles die je makkelijk combineert. Dit truitje is er ook zo één! Heerlijk zacht en warm! Prachtig in combinatie met onze jeans.
","Sweaters & Vesten","Sweaters & Vesten","39,98","Je m appelle","","51,98","","","0","52% Viscose / 20% Polyamide / 18% Wol / 10% Nylon ","","","",
"https://www.jemappelle.nl/le-pantalon-charmant-noir-leather-stripe","11767","Le Pantalon Charmant ","https://www.jemappelle.nl/media/catalog/product/1/9/1918.2_1_1.jpg","Een van onze absolute best sellers! Prachtige pantalon van bengalin die mooi afkleedt, maar ook heerlijk draagt. De ton-sur-ton tape op de zijnaden maakt deze broek helemaal af. Natuurlijk combineer je deze pantalon met het bijhorende colbertje. ","Pants & Skirts","Pants & Skirts","44,98","Je m appelle","","59,98","","","0","70% Viscose / 25% Polyamide / 5% Elasthan","","","",
"https://www.jemappelle.nl/la-shirt-dress-pearl","11889","La Shirt Dress Pearl","https://www.jemappelle.nl/media/catalog/product/1/8/1863.3_1_3.jpg","Mooi en stijlvol zwart jurkje met prachtige pareltjes op de voorzijde. Gemaakt van soepel vallende stof die niet kreukt en niet gestreken hoeft te worden. Dit jurkje combineer je met een panty en mooie high heels, maar is ook prachtig in combinatie met een van onze leggings. Ga je voor een casual look, dan is dit jurkje ook super op je skinny denim.

","★ SALE ★ > SALE €15","SALE €15","39,98","Je m appelle","","54,98","","","0","95% Polyester / 5% Elasthan","","","",
"https://www.jemappelle.nl/la-shirt-dress-charmante","11898","La Shirt Dress Charmante","https://www.jemappelle.nl/media/catalog/product/2/2/2299.2.jpg","Dit elegante shirtdressje heeft een bijzonder detail, een aangestikte ceintuur die je naar wens aan de voorkant of achterkant vaststrikt. Nu misschien nog even met een faux leather legging, maar straks heerlijk met blote benen! Vergeet niet te combineren met ons leren jasje.","Acties > 2 Jurkjes €50","2 Jurkjes €50","44,98","Je m appelle","","64,98","","","0","95% Soft Terlenka / 5% Elasthan - Kreukvrij en voelt zacht aan","","","",
"https://www.jemappelle.nl/la-robe-cross-stars","11988","La Robe Cross Stars","https://www.jemappelle.nl/media/catalog/product/2/3/2317.3.jpg","<div>
<p>&bull; V hals<br />&bull; Katoen modal met elastan<br />&bull; All over sterprint<br />&bull; Gerimpeld in de rechter zijnaad<br />&bull; Flatterende fit<br />&bull; Korte mouw</p>
</div>","Dresses","Dresses","39,98","Je m appelle","","59,98","","","0","47% Katoen / 45% Modal / 8% Elasthan","","","",
"https://www.jemappelle.nl/la-robe-cross-over-palm-12244","12031","La Robe Cross Over Palm","https://www.jemappelle.nl/media/catalog/product/2/4/2466.1_1_1.jpg","<div>
<p>&bull; V hals<br />&bull; Katoen modal met elastan<br />&bull; All over palmboom print<br />&bull; Gerimpeld in de rechter zijnaad<br />&bull; Flatterende fit<br />&bull; Driekwart mouw</p>
</div>","Dresses","Dresses","39,98","Je m appelle","","59,98","","","0","47% Katoen / 45% Modal / 8% Elasthan","","","",
"https://www.jemappelle.nl/la-blouse-fancy-pink","12044","La Blouse Fancy Pink","https://www.jemappelle.nl/media/catalog/product/2/4/2477.1.jpg","&bull;&nbsp;Licht getailleerd, valt recht<br />&bull; Geen slimfit<br />&bull; Soepel vallende stof<br />&bull; All over print bloemen<br />&bull; Blinde knoopsluiting<br />&bull; Manchetten<br />&bull; Mouwen oprolbaar","Tops & Tanktops","Tops & Tanktops","34,98","Je m appelle","","59,98","","","0","100% Viscose","","","",
"https://www.jemappelle.nl/la-blouse-fancy-army-green","12050","La Blouse Fancy Army Green","https://www.jemappelle.nl/media/catalog/product/2/5/2513.1_1.jpg","&bull;&nbsp;Licht getailleerd, valt recht<br />&bull; Geen slimfit<br />&bull; Soepel vallende stof<br />&bull; All over print bloemen<br />&bull; Blinde knoopsluiting<br />&bull; Manchetten<br />&bull; Mouwen oprolbaar","Tops & Tanktops","Tops & Tanktops","34,98","Je m appelle","","59,98","","","0","100% Viscose","","","",
"https://www.jemappelle.nl/la-shirt-dress-f","12056","La Shirt Dress F","https://www.jemappelle.nl/media/catalog/product/2/4/2485.1.jpg","&bull;&nbsp;Licht getailleerd<br />&bull; Valt recht<br />&bull; Soepel vallende stof<br />&bull; Taille ceintuur<br />&bull; Ook zonder ceintuur te dragen<br />&bull; Valt boven de knie met ceintuur<br />&bull; Valt rond de knie zonder ceintuur<br />&bull; Achterzijde valt langer dan voorzijde<br />&bull; All over bloemen print<br />&bull; Sierknoopjes<br />&bull; Manchetten<br />&bull; Mouwen oprolbaar<br /><br /><br />","Dresses","Dresses","44,98","Je m appelle","","69,98","","","0","100% Viscose","","","",
"https://www.jemappelle.nl/la-robe-ruffles-summer-red","12069","La Robe Ruffles Summer Red ","https://www.jemappelle.nl/media/catalog/product/2/4/2489.1_1.jpg","<span class=&quot;s1&quot; style=&quot;font-kerning: none;&quot;><span class=&quot;s1&quot; style=&quot;font-kerning: none;&quot;></span></span>
<p><span class=&quot;s1&quot;></span><span class=&quot;s1&quot;>&bull; Sierlijk jurkje in charmant rood<br />&bull; Sluit mooi aan<br />&bull; Elastiek in de taille<br />&bull; Geen overslag<br />&bull; Draagt heerlijk, kreukt niet tijdens het dragen<br />&bull; Los ceintuur, naar wens wel of niet te gebruiken<br />&bull; Contrast stitching als extra detail<br /><br /></span></p>","Dresses","Dresses","44,98","Je m appelle","","64,98","","","0","48% Katoen / 48% Modal / 4% Elastan","","","",
"https://www.jemappelle.nl/la-robe-wrapped-ruffles-navy","12075","La Robe Wrapped Long","https://www.jemappelle.nl/media/catalog/product/2/4/2490.2_1.jpg","&bull; Overslagjurkje met sierlijke afwerking&nbsp;<br />&bull; Sluit mooi aan&nbsp;<br />&bull; Gemaakt van katoen modal met elastan<br /><span class=&quot;s1&quot;>&bull; Draagt heerlijk, kreukt niet tijdens het dragen<br />&bull; Contrast stitching als extra detail<br />&bull; Valt op de kuit</span>","Dresses","Dresses","44,98","Je m appelle","","64,98","","","0","48% Katoen / 48% Modal / 4% Elastan","","","",
"https://www.jemappelle.nl/la-robe-cross-over-neon","12111","La Robe Cross Over Neon","https://www.jemappelle.nl/media/catalog/product/2/5/2536.3.jpg","<p>&bull; V hals<br />&bull; Katoen modal met elastan<br />&bull; Kleurdetail langs de hals&nbsp;<br />&bull; Gerimpeld in de rechter zijnaad<br />&bull; Flatterende fit<br />&bull; Driekwart mouw<br /><br /></p>
<style type=&quot;text/css&quot;><!--
p.p1 {margin: 0.0px 0.0px 0.0px 0.0px; font: 12.0px Helvetica; -webkit-text-stroke: #000000}
span.s1 {font-kerning: none}
--></style>","Dresses","Dresses","38,98","Je m appelle","","59,98","","","0","47% Katoen / 45% Modal / 8% Elasthan","","","",
"https://www.jemappelle.nl/le-panthere-snake","12119","Le Scarf Snake","https://www.jemappelle.nl/media/catalog/product/s/h/shawl1.jpg","Scarf met snake","Shawls & Accessoires","Shawls & Accessoires","24,98","Je m appelle","","34,98","","","0","70% Acryl / 30% Polyester","","","",
"https://www.jemappelle.nl/le-colbert-charmant-1","12206","Le Colbert Charmant ","https://www.jemappelle.nl/media/catalog/product/1/9/1918.1_3.jpg","Van dit mooie jasje ga je heel veel plezier hebben! Gemaakt van heerlijk draagbare en stijlvolle bengalin, met ton-sur-ton tape op de mouwen. Uiteraard combineer je dit jasje met de bijbehorende broek. ","Jackets","Jackets","59,98","Je m appelle","","84,98","","","0","70% Viscose / 25% Polyamide / 5% Elasthan","","","",
